Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,INSDC_center_alias,strain,AssemblyName,ena_checklist,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),specific_host,Collection_Date,host_health_state,supplier_name,Collection_year,pmid,scientific_name,tax_id,sample_description,Country,type-material
ERR067742,WGS,150,337090200,PRJEB2138,SAMEA1015961,196819452,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045605,Illumina HiSeq 2000,3686449,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015961,ERP000192,0406S-sc-2011-08-25T12:38:37Z-1262341,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T09:54:11Z,public,ERS050945,ERS050945,Mycobacterium tuberculosis,SC,0406S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067743,WGS,150,293262900,PRJEB2138,SAMEA1015973,170651931,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045606,Illumina HiSeq 2000,3686450,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015973,ERP000192,0414B-sc-2011-08-25T12:38:37Z-1262342,Wellcome Sanger Institute,2012-01-16T15:10:06Z,2018-03-09T09:54:11Z,public,ERS050946,ERS050946,Mycobacterium tuberculosis,SC,0414B,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067744,WGS,150,244825800,PRJEB2138,SAMEA1015998,142184903,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045607,Illumina HiSeq 2000,3686451,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015998,ERP000192,0415C-sc-2011-08-25T12:38:38Z-1262343,Wellcome Sanger Institute,2012-01-16T15:10:06Z,2018-03-09T09:54:20Z,public,ERS050947,ERS050947,Mycobacterium tuberculosis,SC,0415C,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067745,WGS,150,293596050,PRJEB2138,SAMEA1015987,171270533,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045608,Illumina HiSeq 2000,3686452,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015987,ERP000192,0416D-sc-2011-08-25T12:38:38Z-1262344,Wellcome Sanger Institute,2012-01-16T15:10:03Z,2018-03-09T11:49:04Z,public,ERS050948,ERS050948,Mycobacterium tuberculosis,SC,0416D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067746,WGS,150,278481300,PRJEB2138,SAMEA1016014,162274805,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045609,Illumina HiSeq 2000,3686453,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016014,ERP000192,0417E-sc-2011-08-25T12:38:39Z-1262345,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T09:54:11Z,public,ERS050949,ERS050949,Mycobacterium tuberculosis,SC,0417E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067747,WGS,150,286443750,PRJEB2138,SAMEA1016077,166160078,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045610,Illumina HiSeq 2000,3686454,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016077,ERP000192,0418F-sc-2011-08-25T12:38:39Z-1262346,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T11:49:04Z,public,ERS050950,ERS050950,Mycobacterium tuberculosis,SC,0418F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067748,WGS,150,317926800,PRJEB2138,SAMEA1016067,185693743,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045611,Illumina HiSeq 2000,3686455,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016067,ERP000192,0448N-sc-2011-08-25T12:38:40Z-1262347,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T09:54:11Z,public,ERS050951,ERS050951,Mycobacterium tuberculosis,SC,0448N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067749,WGS,150,298431900,PRJEB2138,SAMEA1016119,173701240,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045612,Illumina HiSeq 2000,3686456,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016119,ERP000192,0449P-sc-2011-08-25T12:38:40Z-1262348,Wellcome Sanger Institute,2012-01-16T15:10:03Z,2018-03-09T09:54:11Z,public,ERS050952,ERS050952,Mycobacterium tuberculosis,SC,0449P,GCA_000195955.1,,,,,,,,,,,,,,,
ERR067750,WGS,150,275660250,PRJEB2138,SAMEA1016120,160416521,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045613,Illumina HiSeq 2000,3686457,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016120,ERP000192,0450Q-sc-2011-08-25T12:38:41Z-1262349,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T09:54:20Z,public,ERS050953,ERS050953,Mycobacterium tuberculosis,SC,0450Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067751,WGS,150,309810000,PRJEB2138,SAMEA1016104,180264800,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045614,Illumina HiSeq 2000,3686458,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016104,ERP000192,0457Y-sc-2011-08-25T12:38:41Z-1262350,Wellcome Sanger Institute,2012-01-16T15:10:03Z,2018-03-09T09:54:11Z,public,ERS050954,ERS050954,Mycobacterium tuberculosis,SC,0457Y,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067752,WGS,150,331506300,PRJEB2138,SAMEA1016162,192516979,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045615,Illumina HiSeq 2000,3686459,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016162,ERP000192,0472P-sc-2011-08-25T12:38:42Z-1262351,Wellcome Sanger Institute,2012-01-16T15:10:06Z,2018-03-09T11:49:04Z,public,ERS050955,ERS050955,Mycobacterium tuberculosis,SC,0472P,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067753,WGS,150,314123550,PRJEB2138,SAMEA1016140,182737000,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045616,Illumina HiSeq 2000,3686460,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016140,ERP000192,0473Q-sc-2011-08-25T12:38:43Z-1262352,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T09:54:20Z,public,ERS050956,ERS050956,Mycobacterium tuberculosis,SC,0473Q,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067754,WGS,150,338556450,PRJEB2138,SAMEA1016193,196766212,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045617,Illumina HiSeq 2000,3686461,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016193,ERP000192,0475S-sc-2011-08-25T12:38:43Z-1262353,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T10:03:52Z,public,ERS050957,ERS050957,Mycobacterium tuberculosis,SC,0475S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067755,WGS,150,342803250,PRJEB2138,SAMEA1016171,199157287,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045618,Illumina HiSeq 2000,3686462,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016171,ERP000192,0478W-sc-2011-08-25T12:38:43Z-1262354,Wellcome Sanger Institute,2012-01-16T15:10:06Z,2018-03-09T09:54:11Z,public,ERS050958,ERS050958,Mycobacterium tuberculosis,SC,0478W,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067756,WGS,150,244429950,PRJEB2138,SAMEA1016184,141474515,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045619,Illumina HiSeq 2000,3686463,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016184,ERP000192,0479X-sc-2011-08-25T12:38:44Z-1262355,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T11:49:04Z,public,ERS050959,ERS050959,Mycobacterium tuberculosis,SC,0479X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067757,WGS,150,330314100,PRJEB2138,SAMEA1016145,192768659,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045620,Illumina HiSeq 2000,3686464,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016145,ERP000192,0502X-sc-2011-08-25T12:38:45Z-1262356,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T11:49:04Z,public,ERS050960,ERS050960,Mycobacterium tuberculosis,SC,0502X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067758,WGS,150,340741050,PRJEB2138,SAMEA1016159,197690073,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045621,Illumina HiSeq 2000,3686465,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016159,ERP000192,0508D-sc-2011-08-25T12:38:45Z-1262357,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T09:54:11Z,public,ERS050961,ERS050961,Mycobacterium tuberculosis,SC,0508D,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067759,WGS,150,303155550,PRJEB2138,SAMEA1016097,175581411,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045622,Illumina HiSeq 2000,3686466,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016097,ERP000192,0509E-sc-2011-08-25T12:38:46Z-1262358,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T09:54:21Z,public,ERS050962,ERS050962,Mycobacterium tuberculosis,SC,0509E,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067760,WGS,150,311338050,PRJEB2138,SAMEA1016118,180608153,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045623,Illumina HiSeq 2000,3686467,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016118,ERP000192,0510F-sc-2011-08-25T12:38:46Z-1262359,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T09:54:11Z,public,ERS050963,ERS050963,Mycobacterium tuberculosis,SC,0510F,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067761,WGS,150,318841350,PRJEB2138,SAMEA1016124,185126861,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045624,Illumina HiSeq 2000,3686468,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016124,ERP000192,0511G-sc-2011-08-25T12:38:46Z-1262360,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T13:28:47Z,public,ERS050964,ERS050964,Mycobacterium tuberculosis,SC,0511G,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067762,WGS,150,378778950,PRJEB2138,SAMEA1016068,219996419,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045625,Illumina HiSeq 2000,3686469,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016068,ERP000192,0512H-sc-2011-08-25T12:38:47Z-1262361,Wellcome Sanger Institute,2012-01-16T15:10:04Z,2018-03-09T09:54:21Z,public,ERS050965,ERS050965,Mycobacterium tuberculosis,SC,0512H,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067763,WGS,150,267275250,PRJEB2138,SAMEA1016090,155426543,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045626,Illumina HiSeq 2000,3686470,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016090,ERP000192,0567S-sc-2011-08-25T12:38:48Z-1262362,Wellcome Sanger Institute,2012-01-16T15:10:06Z,2018-03-09T09:54:11Z,public,ERS050966,ERS050966,Mycobacterium tuberculosis,SC,0567S,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067764,WGS,150,319473900,PRJEB2138,SAMEA1016046,185999215,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045627,Illumina HiSeq 2000,3686471,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016046,ERP000192,0568T-sc-2011-08-25T12:38:48Z-1262363,Wellcome Sanger Institute,2012-01-16T15:10:03Z,2018-03-09T09:59:34Z,public,ERS050967,ERS050967,Mycobacterium tuberculosis,SC,0568T,GCA_000195955.1,,,,,,,,,,,,,,,
ERR067765,WGS,150,439715700,PRJEB2138,SAMEA1016060,255143426,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045628,Illumina HiSeq 2000,3686472,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016060,ERP000192,0571X-sc-2011-08-25T12:38:49Z-1262364,Wellcome Sanger Institute,2012-01-16T15:10:03Z,2018-03-09T11:49:04Z,public,ERS050968,ERS050968,Mycobacterium tuberculosis,SC,0571X,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067766,WGS,150,322977150,PRJEB2138,SAMEA1015995,187690376,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045629,Illumina HiSeq 2000,3686473,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015995,ERP000192,0630L-sc-2011-08-25T12:38:49Z-1262365,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T11:49:04Z,public,ERS050969,ERS050969,Mycobacterium tuberculosis,SC,0630L,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR067767,WGS,150,313119300,PRJEB2138,SAMEA1015939,182170841,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2012-01-16,2018-11-16,ERX045630,Illumina HiSeq 2000,3686474,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015939,ERP000192,0154T-sc-2011-08-25T12:38:49Z-1262366,Wellcome Sanger Institute,2012-01-16T15:10:05Z,2018-03-09T09:54:11Z,public,ERS050970,ERS050970,Mycobacterium tuberculosis,SC,0154T,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2008,disease,,,,,,,,
ERR047880,WGS,200,1496206800,PRJEB2138,SAMEA1015999,679036538,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024943,Illumina HiSeq 2000,2798535,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015999,ERP000192,03_06462-sc-2011-03-09-1094192,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:13Z,public,ERS024745,ERS024745,Mycobacterium tuberculosis,SC,03/06462,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047881,WGS,200,1165544000,PRJEB2138,SAMEA1016016,528212335,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024944,Illumina HiSeq 2000,2798536,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016016,ERP000192,03_12712-sc-2011-03-09-1094193,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:13Z,public,ERS024764,ERS024764,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,M0312712,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2003,disease,,,,,,,,
ERR047882,WGS,200,2168115600,PRJEB2138,SAMEA1016116,1005422268,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024945,Illumina HiSeq 2000,2798537,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016116,ERP000192,05_01613-sc-2011-03-09-1094194,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:16Z,public,ERS024747,ERS024747,Mycobacterium tuberculosis,SC,05/01613,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047883,WGS,200,2274463200,PRJEB2138,SAMEA1016106,1043684715,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024946,Illumina HiSeq 2000,2798538,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016106,ERP000192,04_02025-sc-2011-03-09-1094195,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:13Z,public,ERS024748,ERS024748,Mycobacterium tuberculosis,SC,04/02025,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047884,WGS,200,2037892200,PRJEB2138,SAMEA1015981,927904635,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024947,Illumina HiSeq 2000,2798539,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015981,ERP000192,98_02137-sc-2011-03-09-1094196,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T11:48:42Z,public,ERS024758,ERS024758,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,M9802137,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,1998,disease,,,,,,,,
ERR047885,WGS,200,1297346400,PRJEB2138,SAMEA1016138,589805805,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024948,Illumina HiSeq 2000,2798540,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016138,ERP000192,00_11153-sc-2011-03-09-1094197,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:16Z,public,ERS024750,ERS024750,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,M0011153,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2000,disease,,,,,,,,
ERR047886,WGS,200,2701451000,PRJEB2138,SAMEA1016157,1233735224,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024949,Illumina HiSeq 2000,2798541,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016157,ERP000192,01_01321-sc-2011-03-09-1094198,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:13Z,public,ERS024751,ERS024751,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,M0101321,GCA_000195955.1,ERC000011,United Kingdom,Europe,United Kingdom,Homo sapiens,2001,disease,,,,,,,,
ERR047887,WGS,200,2628724400,PRJEB2138,SAMEA1015994,1195961434,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024950,Illumina HiSeq 2000,2798542,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015994,ERP000192,03_04936-sc-2011-03-09-1094199,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:13Z,public,ERS024759,ERS024759,Mycobacterium tuberculosis,SC,03/04936,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047888,WGS,200,2333940800,PRJEB2138,SAMEA1016200,1061453699,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024951,Illumina HiSeq 2000,2798543,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016200,ERP000192,03_06991-sc-2011-03-09-1094200,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:16Z,public,ERS024753,ERS024753,Mycobacterium tuberculosis,SC,03/06991,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047889,WGS,200,2072130400,PRJEB2138,SAMEA1015925,937261909,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024952,Illumina HiSeq 2000,2798544,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015925,ERP000192,03_09140-sc-2011-03-09-1094201,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T10:03:18Z,public,ERS024754,ERS024754,Mycobacterium tuberculosis,SC,03/09140,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047890,WGS,200,1446126000,PRJEB2138,SAMEA1016057,667489166,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024953,Illumina HiSeq 2000,2798545,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1016057,ERP000192,04_09324-sc-2011-03-09-1094202,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:16Z,public,ERS024762,ERS024762,Mycobacterium tuberculosis,SC,04/09324,GCA_000195955.1,,,,,,,,,,,,,,,
ERR047891,WGS,200,1718657800,PRJEB2138,SAMEA1015946,783831864,SC,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2011-10-10,2018-11-16,ERX024954,Illumina HiSeq 2000,2798546,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-04-15T00:00:00Z,SAMEA1015946,ERP000192,05_07339-sc-2011-03-09-1094203,Wellcome Sanger Institute,2011-10-10T14:16:38Z,2018-03-09T09:53:16Z,public,ERS024756,ERS024756,Mycobacterium tuberculosis,SC,05/07339,GCA_000195955.1,,,,,,,,,,,,,,,
ERR158569,WGS,200,687908000,PRJEB2138,SAMEA1469498,365748862,SC,public,"sra,bam","ncbi,s3,gs,ena","s3.us-east-1,gs.US,ena,ncbi.public",2012-07-23,2018-11-16,ERX134513,Illumina HiSeq 2000,5126919,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2012-08-28T00:00:00Z,SAMEA1469498,ERP000192,2081N-sc-2012-04-10T09:20:57Z-1397781,Wellcome Sanger Institute,2012-07-23T13:53:38Z,2018-03-09T09:56:54Z,public,ERS124839,ERS124839,Mycobacterium tuberculosis; Mycobacterium tuberculosis,SC,2081N,GCA_000195955.1,ERC000011,Russia,Europe,Russia,Homo sapiens,2009,disease,,,,,,,,
